time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_raw,pitch_raw,roll_filtered,pitch_filtered
1070.925,0.954,-0.257,-0.487,-0.033,0.005,0.072,-152.1784597513468,-60.006298268695666,-152.27707435216314,-59.52864840836328
1070.982,0.955,-0.26,-0.516,-0.094,-0.026,0.103,-153.25756307538975,-58.82484372171086,-152.3452308961781,-59.486279792317326
1071.038,0.958,-0.26,-0.503,0.12,0.051,0.065,-152.6656204546129,-59.41489787626026,-152.3583492660162,-59.482297685209005
1071.094,0.949,-0.267,-0.506,-0.01,0.081,0.019,-152.1808240313397,-58.91550293846062,-152.34431388456395,-59.44217609648893
1071.15,0.963,-0.264,-0.515,-0.209,-0.774,-0.034,-152.8593537099106,-58.9958551788263,-152.38840312911861,-59.45382125777649
1071.206,0.96,-0.261,-0.492,-0.361,2.211,0.324,-152.05459474947756,-59.87990119216417,-152.38249420622637,-59.369499196746396
1071.262,0.959,-0.262,-0.502,0.043,-2.743,-0.065,-152.43938777261386,-59.439549459223755,-152.38193876361575,-59.51974080539055
1071.319,0.958,-0.265,-0.496,-0.186,1.638,0.233,-151.88556009501372,-59.58675051492965,-152.35513137528625,-59.4398180437418
1071.375,0.955,-0.262,-0.509,-0.125,-3.255,-0.179,-152.76354464007204,-59.05951035728313,-152.3868397745778,-59.58559570768102
1071.431,0.953,-0.26,-0.502,-0.086,1.951,0.088,-152.61908305950791,-59.32288382538857,-152.40510768702813,-59.46709756850805
1071.488,0.96,-0.261,-0.497,0.127,-1.934,-0.019,-152.29374956733488,-59.68284273059647,-152.38872814214233,-59.585785763247515
1071.544,0.959,-0.262,-0.503,0.051,0.562,0.286,-152.4861306992901,-59.400284025690404,-152.39075945293658,-59.54492126080821
1071.6,0.952,-0.264,-0.508,-0.216,-0.652,0.103,-152.53977511271094,-58.97860392774299,-152.41049907203436,-59.540544501726494
1071.656,0.95,-0.265,-0.507,0.036,-0.499,-0.088,-152.40472137529142,-58.9441507252,-152.40664028532248,-59.52487140244074
1071.713,0.956,-0.251,-0.506,-0.247,0.356,0.416,-153.6164075337689,-59.42412652195195,-152.50222264926882,-59.49741467584698
1071.769,0.954,-0.264,-0.501,0.135,-1.255,-0.05,-152.2131861322918,-59.30633205276203,-152.47599094191375,-59.54782520636977
1071.825,0.963,-0.264,-0.511,0.127,0.814,0.187,-152.67758372129532,-59.151573675720876,-152.4836821939885,-59.475637586792935
1071.882,0.957,-0.269,-0.506,-0.323,-0.69,0.103,-152.00397012548513,-59.086484516906424,-152.468206720876,-59.48215990115307
1071.938,0.961,-0.258,-0.502,0.249,1.264,0.05,-152.79936402875168,-59.573264911621486,-152.47795312865944,-59.41878699801912
1071.994,0.955,-0.258,-0.501,-0.109,-0.43,-0.004,-152.75288842974936,-59.45587686473127,-152.5031536342066,-59.44027277639443
1072.05,0.955,-0.256,-0.498,-0.148,1.28,0.126,-152.79428789434584,-59.6155678920176,-152.5320600739458,-59.382284108312405
1072.106,0.961,-0.265,-0.494,0.12,-0.545,-0.164,-151.7892339067253,-59.74327215295679,-152.47577819120045,-59.4328058259049
1072.162,0.949,-0.266,-0.506,0.181,0.188,0.095,-152.26946776212193,-58.93614226226854,-152.45205425601503,-59.38627161001534
1072.218,0.958,-0.265,-0.51,-0.056,-0.888,-0.057,-152.54325771540013,-59.03892296200173,-152.46092869313884,-59.40518449048463
1072.275,0.941,-0.261,-0.51,-0.033,0.684,0.019,-152.89823590832015,-58.66583654230825,-152.49286513068594,-59.31340045305198
1072.331,0.953,-0.258,-0.503,0.051,-1.049,-0.347,-152.84569338560962,-59.324103165652694,-152.51542039375687,-59.36330326863065
1072.388,0.956,-0.262,-0.5,0.036,0.096,0.034,-152.34546152475534,-59.43958874817709,-152.50316271136762,-59.35782367871797
1072.444,0.955,-0.256,-0.507,0.005,-0.445,0.111,-153.20937605328797,-59.258846579325294,-152.55306898052532,-59.368724050404225
1072.5,0.953,-0.26,-0.503,-0.354,0.6,0.011,-152.6656204546129,-59.28340223623024,-152.58188224355783,-59.3258771402867
1072.556,0.947,-0.253,-0.508,-0.071,1.051,0.072,-153.5252494250873,-59.06673762596904,-152.6538319626838,-59.24736335223127
1072.613,0.951,-0.257,-0.506,-0.102,-1.216,0.027,-153.07375090013153,-59.17264549520745,-152.6931812540018,-59.3004051186254
1072.669,0.953,-0.268,-0.496,-0.186,1.264,0.248,-151.61664585847018,-59.39241164211195,-152.63357675191443,-59.23450108303406
1072.725,0.958,-0.258,-0.507,0.15,-0.522,-0.118,-153.0295609213491,-59.297737921706414,-152.65652259485248,-59.26001338951248
1072.781,0.957,-0.263,-0.499,0.081,0.623,-0.141,-152.20834318954937,-59.48446711840547,-152.62525871929188,-59.2371376619241
1072.837,0.957,-0.257,-0.498,-0.201,-0.758,-0.08,-152.70335851907453,-59.64742373695439,-152.64431288049047,-59.29967443347697
1072.893,0.956,-0.266,-0.508,-0.109,0.135,-0.233,-152.36245420505634,-59.04381117220108,-152.63371713364606,-59.27020054701363
1072.95,0.948,-0.259,-0.503,0.059,0.272,-0.179,-152.75558406745677,-59.17131119036497,-152.6417895427492,-59.24363025930851
1073.006,0.954,-0.267,-0.499,0.173,0.722,0.065,-151.8500944298715,-59.3222984002803,-152.5807243038998,-59.20612978774457
1073.063,0.956,-0.26,-0.496,-0.186,-0.461,0.149,-152.336761672182,-59.63869722147769,-152.57497036233616,-59.25547892908307
1073.119,0.954,-0.263,-0.509,0.036,0.158,-0.286,-152.6746279197141,-59.01279725960645,-152.5808095004325,-59.22614830994805
1073.176,0.953,-0.265,-0.503,0.036,-0.171,-0.011,-152.21799098888474,-59.18072124575492,-152.55467888004245,-59.227268319006136
1073.232,0.94,-0.262,-0.498,0.12,0.272,-0.088,-152.25094388478502,-59.09387661040198,-152.5275568859141,-59.199011931109744
1073.289,0.955,-0.258,-0.502,-0.132,-0.3,0.286,-152.79936402875168,-59.41632192160331,-152.5531000879304,-59.2249119281663
1073.345,0.954,-0.255,-0.514,-0.01,-0.01,0.004,-153.61357888956476,-58.9754363131193,-152.62756728103244,-59.203463493289924
1073.402,0.951,-0.263,-0.507,-0.086,0.303,-0.027,-152.58252948781453,-59.01166464629056,-152.63140788613092,-59.1688288535663
1073.458,0.954,-0.261,-0.5,-0.132,-0.194,-0.004,-152.43544106570084,-59.407647876379734,-152.62691429827316,-59.190081363073936
1073.514,0.959,-0.26,-0.501,0.043,-0.071,0.134,-152.57239924249382,-59.5198154416166,-152.62272092317346,-59.211724543381635
1073.57,0.956,-0.259,-0.504,0.081,-0.537,-0.134,-152.80187205149088,-59.343313389374195,-152.63268224037634,-59.24454911038399
1073.626,0.95,-0.256,-0.511,-0.086,0.524,0.08,-153.390116453736,-58.96803621596838,-152.6919055519817,-59.1939416518829
1073.682,0.954,-0.268,-0.498,-0.01,0.242,-0.011,-151.7129677737343,-59.340441066525095,-152.62806859633832,-59.18692155865807
1073.739,0.956,-0.261,-0.503,0.051,0.158,0.21,-152.57580263647642,-59.342022018988274,-152.62338032171618,-59.185004226514
1073.795,0.954,-0.26,-0.507,0.127,-0.018,-0.095,-152.85031830221683,-59.152094188952475,-152.6340530286002,-59.17975663347287
1073.851,0.957,-0.263,-0.499,-0.148,-0.049,-0.233,-152.20834318954937,-59.48446711840547,-152.61418152358814,-59.1995229581624
1073.908,0.955,-0.266,-0.502,0.211,0.173,0.149,-152.0817568691423,-59.25202016699028,-152.56707927727632,-59.190612170991265
1073.964,0.942,-0.262,-0.503,0.013,0.104,0.08,-152.4861306992901,-58.94935383707221,-152.5607925515514,-59.16523071234237
1074.02,0.952,-0.252,-0.51,0.204,-1.98,-0.263,-153.70520992941616,-59.139819086062055,-152.6295427505406,-59.262969427378515
1074.076,0.958,-0.261,-0.503,-0.102,0.356,0.141,-152.57580263647642,-59.394518594061815,-152.63336405721367,-59.249613522029534
1074.133,0.981,-0.258,-0.512,-0.529,0.967,-0.782,-153.25617942015776,-59.69649506815844,-152.70687451396785,-59.22571250439146
1074.189,0.958,-0.262,-0.502,-0.025,0.066,0.103,-152.43938777261386,-59.413371493759655,-152.69291696701305,-59.23274010676575
1074.245,0.955,-0.259,-0.501,0.127,1.875,0.05,-152.66257035409149,-59.43547630950983,-152.6869592934717,-59.146946300766686
1074.301,0.957,-0.261,-0.504,-0.094,0.005,-0.126,-152.6222972286683,-59.32895240833179,-152.6900809350935,-59.15779229702994
1074.358,0.958,-0.268,-0.506,-0.086,0.562,-0.088,-152.09232479638425,-59.13350328094478,-152.6556952604759,-59.12512044369952
1074.415,0.961,-0.259,-0.5,0.211,-0.346,-0.088,-152.61584336600367,-59.63176292034818,-152.6430688946189,-59.17756447574278
1074.471,0.952,-0.26,-0.501,-0.201,0.02,-0.034,-152.57239924249382,-59.335999149655294,-152.6498797872475,-59.18741361106168
1074.528,0.956,-0.251,-0.501,0.234,-0.071,-0.004,-153.3892219535298,-59.62332640302063,-152.69003140933398,-59.221726156274485
1074.584,0.96,-0.27,-0.494,0.265,0.432,-0.019,-151.34080563114665,-59.611454899201284,-152.58498975669653,-59.22742652994743
1074.64,0.951,-0.268,-0.509,-0.102,-0.209,-0.172,-152.2321814815224,-58.83098294586097,-152.56563985814702,-59.21269487588691
1074.696,0.961,-0.258,-0.5,-0.232,-0.026,-0.134,-152.70626595652075,-59.65215007600858,-152.5866345858564,-59.24569925975307
1074.752,0.954,-0.263,-0.51,-0.048,-0.01,-0.111,-152.72046327873832,-58.973591617020304,-152.5978313385455,-59.2293141878506
1074.809,0.957,-0.262,-0.486,-0.201,-0.216,-0.134,-151.67113050734258,-60.01801070920206,-152.54370117195876,-59.297084780162294
1074.865,0.952,-0.265,-0.501,-0.125,0.127,0.088,-152.12375108497315,-59.23277614492465,-152.51874837993986,-59.289032797378994
1074.921,0.96,-0.261,-0.511,-0.209,-0.255,-0.118,-152.94372658401136,-59.13305741462287,-152.55602655976134,-59.294392216165235
1074.978,0.954,-0.26,-0.505,-0.086,-0.056,-0.05,-152.75825848264267,-59.230906675247,-152.57232661313742,-59.29554544543174
1075.034,0.957,-0.259,-0.505,-0.148,0.18,-0.218,-152.84801495429795,-59.33016202041447,-152.59733271479638,-59.29098305894727
1075.09,0.958,-0.266,-0.5,-0.01,-0.262,0.095,-151.98702257693284,-59.40914532358035,-152.5541189165332,-59.31534484449163
1075.146,0.947,-0.26,-0.51,0.036,0.219,0.011,-152.98733465206146,-58.84750912884566,-152.57976615715316,-59.27413385579755
1075.202,0.954,-0.263,-0.507,-0.048,-0.155,0.004,-152.58252948781453,-59.091256436436026,-152.5807877960397,-59.2712677576221
1075.258,0.953,-0.263,-0.5,0.051,0.089,0.118,-152.25562983051745,-59.340002150388806,-152.55388463217616,-59.27276197725351
1075.314,0.96,-0.27,-0.506,0.066,-0.033,-0.027,-151.91576008389896,-59.14478690926234,-152.50381882104733,-59.267106586672156
1075.37,0.959,-0.263,-0.498,-0.14,-1.987,0.103,-152.1609079922253,-59.576041082201755,-152.48368334644076,-59.39333403696394
1075.426,0.941,-0.263,-0.498,0.028,-0.049,0.072,-152.1609079922253,-59.09980897246072,-152.4554795804736,-59.37716367067701
1075.482,0.958,-0.262,-0.501,-0.209,0.15,0.011,-152.39249825695174,-59.45267177479015,-152.45700105379026,-59.375612355927814
1075.539,0.956,-0.263,-0.502,0.066,-0.82,0.05,-152.34975997087932,-59.340339475565585,-152.44081742447122,-59.4178771331798
1075.595,0.953,-0.258,-0.494,0.028,0.684,-0.004,-152.4234109535531,-59.68087754864251,-152.43280376230902,-59.40151733252775
1075.651,0.945,-0.26,-0.498,-0.041,-0.392,-0.149,-152.43146294556178,-59.26923629705459,-152.42948031969252,-59.414410501517615
1075.707,0.959,-0.261,-0.495,0.127,-0.117,-0.019,-152.19854122006586,-59.73563640592457,-152.40147373141983,-59.44412265821196
1075.764,0.958,-0.262,-0.496,0.036,-0.178,0.05,-152.1558297689678,-59.649395498531035,-152.37658567167298,-59.469827831642235
1075.82,0.955,-0.262,-0.501,-0.254,0.211,-0.027,-152.39249825695174,-59.373953754273025,-152.38462479860632,-59.45454348697716
1075.876,0.958,-0.264,-0.498,0.15,-0.461,-0.065,-152.07102129131908,-59.52914940278603,-152.34875147027563,-59.4859367591589
1075.932,0.951,-0.267,-0.496,-0.148,0.677,0.057,-151.7061332299341,-59.36080332357259,-152.30496037046814,-59.44425682304143
1075.988,0.953,-0.262,-0.503,-0.132,-0.529,-0.134,-152.4861306992901,-59.24248812449521,-152.31618258464363,-59.45992462484684
1076.044,0.958,-0.264,-0.503,0.104,0.753,0.042,-152.30722479706333,-59.33306365585087,-152.30228896872867,-59.41349953278207
1076.1,0.95,-0.268,-0.49,0.135,-0.293,-0.027,-151.32404075752294,-59.54888344723549,-152.2195533962201,-59.439601211419
1076.156,0.956,-0.268,-0.5,-0.056,0.318,-0.011,-151.80869162620687,-59.31488744699471,-152.1841498580754,-59.41606147199891
1076.213,0.958,-0.259,-0.5,0.043,0.242,0.126,-152.61584336600367,-59.553562935432886,-152.20099305208242,-59.41425622940356
1076.269,0.95,-0.261,-0.505,-0.094,-0.186,0.095,-152.66864656179987,-59.10461618314048,-152.22861533345707,-59.40422393699496
1076.325,0.939,-0.26,-0.502,-0.109,1.867,0.134,-152.61908305950791,-58.949493144976834,-152.25263181970232,-59.27647340247107
1076.386,0.956,-0.264,-0.5,0.089,0.028,0.118,-152.16594605944917,-59.39823117462653,-152.23287636349727,-59.28379460533661
1076.442,0.958,-0.261,-0.503,-0.163,-0.255,-0.05,-152.57580263647642,-59.394518594061815,-152.25719219010608,-59.30543484090293
1076.499,0.949,-0.262,-0.5,-0.025,0.005,-0.08,-152.34546152475534,-59.2549081608015,-152.2571613503117,-59.302489762303004
1076.555,0.955,-0.26,-0.497,0.005,-0.163,-0.034,-152.38418711046916,-59.5730049246486,-152.25857185379118,-59.330573961930156
1076.611,0.954,-0.267,-0.492,-0.086,0.058,0.149,-151.5120717544057,-59.59683031977066,-152.20410983699134,-59.347376715993704
1076.667,0.938,-0.264,-0.487,-0.117,-0.216,-0.103,-151.53812435929257,-59.43520683142621,-152.15536122027245,-59.36656935982708
1076.723,0.954,-0.262,-0.506,-0.041,0.249,-0.034,-152.62548617392648,-59.150889997497316,-152.1804073017364,-59.34055288233919
1076.779,0.945,-0.265,-0.506,-0.178,-0.125,-0.027,-152.3582559175115,-58.8496975179738,-152.19322450390897,-59.31445833511419
1076.836,0.956,-0.261,-0.503,0.127,0.188,0.187,-152.57580263647642,-59.342022018988274,-152.2045153308977,-59.306936843891805
1076.892,0.955,-0.263,-0.503,-0.003,-0.3,0.21,-152.3966047261581,-59.27473377318297,-152.21040074123283,-59.32092329263395
1076.948,0.958,-0.26,-0.5,0.059,-0.026,0.072,-152.52556837372288,-59.53309099053552,-152.2220258128405,-59.33753395319981
1077.005,0.954,-0.255,-0.504,0.234,-0.01,0.019,-153.1627618941849,-59.371392344735455,-152.26844486446257,-59.341367299533474
1077.061,0.938,-0.261,-0.495,0.081,-0.01,0.141,-152.19854122006586,-59.180432276241405,-152.2547939786625,-59.331684608574776
1077.118,0.938,-0.264,-0.503,0.013,0.081,0.027,-152.30722479706333,-58.80007570591456,-152.25298151386474,-59.29103899148334
1077.174,0.957,-0.262,-0.512,-0.033,-0.148,-0.134,-152.9003225401277,-58.99480480139074,-152.29518866621464,-59.27769912063125
1077.23,0.941,-0.259,-0.504,0.104,0.119,0.027,-152.80187205149088,-58.94436332217129,-152.32179472082365,-59.247247826447925
1077.286,0.957,-0.261,-0.5,-0.216,-0.232,-0.034,-152.43544106570084,-59.48639719497531,-152.33879289360257,-59.27423398379286
1077.343,0.957,-0.261,-0.5,-0.117,0.234,-0.08,-152.43544106570084,-59.48639719497531,-152.34974420664244,-59.27530525732299
1077.399,0.965,-0.269,-0.506,-0.064,-0.148,-0.149,-152.00397012548513,-59.29630116047759,-152.32727127597175,-59.283684253984845
1077.456,0.956,-0.261,-0.5,0.181,1.86,0.126,-152.43544106570084,-59.460188154827556,-152.32268607686117,-59.19655356626619
1077.512,0.948,-0.261,-0.504,-0.178,0.142,0.172,-152.6222972286683,-59.09088536583404,-152.35058570817424,-59.18162329726977
1077.569,0.954,-0.263,-0.502,-0.064,0.043,0.134,-152.34975997087932,-59.28767841995873,-152.35227487909307,-59.1863404015143
1077.626,0.957,-0.263,-0.503,0.02,0.272,0.057,-152.3966047261581,-59.32735273470995,-152.3526502587581,-59.181584202227036
1077.682,0.955,-0.261,-0.506,0.051,-0.316,-0.103,-152.7148512551617,-59.19762672164701,-152.37369054482153,-59.19933392740534
1077.739,0.95,-0.255,-0.512,-0.17,0.135,0.05,-153.52454340120627,-58.9482130800953,-152.4621221566578,-59.174843555288916
1077.795,0.961,-0.258,-0.505,-0.224,0.104,-0.019,-152.9379158852027,-59.45505339293446,-152.50852499414262,-59.188601640581005
1077.852,0.959,-0.263,-0.497,-0.064,-0.003,-0.095,-152.11332360271734,-59.615331222440446,-152.48697182684222,-59.218757956183026
1077.909,0.953,-0.262,-0.501,-0.094,-0.01,-0.187,-152.39249825695174,-59.321271287657865,-152.4871174603297,-59.22759240755175
1077.965,0.953,-0.261,-0.503,-0.132,0.058,0.027,-152.57580263647642,-59.262971713668925,-152.50168275327277,-59.22838018624641
1078.022,0.956,-0.265,-0.493,-0.025,-0.033,-0.011,-151.74084329215836,-59.6523278722267,-152.45165699952918,-59.261138413261534
