time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_accel,pitch_accel,roll_ekf,pitch_ekf,roll_madgwick,pitch_madgwick,roll_fused,pitch_fused
1048.808,0.956,-0.261,-0.494,-0.025,-0.003,-0.004,-152.15071090773958,-59.69692512082068,-152.35536212232478,-59.41841707007976,-152.11622804479012,-59.99804591363732,-152.23579508355743,-59.70823149185854
1048.864,0.954,-0.265,-0.5,0.196,-0.163,0.141,-152.07641028486162,-59.32484973680104,-152.29609737121433,-59.411370506805724,-152.07028906227055,-59.47305843132115,-152.18319321674244,-59.44221446906344
1048.92,0.957,-0.264,-0.506,0.265,0.013,-0.057,-152.4471884232822,-59.189273261638185,-152.29946226114322,-59.37498748608541,-152.58359669121342,-59.07918206026951,-152.44152947617832,-59.22708477317746
1048.976,0.946,-0.267,-0.499,-0.209,-0.018,-0.027,-151.8500944298715,-59.11015177444775,-152.23182222281486,-59.33168752193819,-151.4948109104366,-59.12406747056402,-151.8633165666257,-59.22787749625111
1049.033,0.951,-0.251,-0.509,-0.247,0.035,-0.095,-153.75099798663143,-59.17276291683775,-152.4733132866031,-59.30047367320373,-152.68646168666925,-59.15843823999727,-152.57988748663615,-59.2294559566005
1049.089,0.957,-0.261,-0.506,-0.01,-0.056,-0.111,-152.7148512551617,-59.25032267796548,-152.51324675641544,-59.2896979395347,-152.86324856555257,-59.68343143371362,-152.68824766098402,-59.48656468662416
1049.145,0.953,-0.26,-0.507,-0.155,0.119,-0.271,-152.85031830221683,-59.12563472762416,-152.57686769567502,-59.252352375213384,-152.87752105571775,-59.18603312323575,-152.7271943756964,-59.21919274922457
1049.201,0.952,-0.264,-0.497,-0.125,0.127,-0.065,-152.0233353300108,-59.41095853464598,-152.50105852968554,-59.26438867697764,-151.99376905640327,-59.42839383235281,-152.24741379304442,-59.34639125466522
1049.257,0.956,-0.261,-0.5,-0.025,-0.01,-0.011,-152.43544106570084,-59.460188154827556,-152.49322047187732,-59.290046153595085,-153.1747340277226,-59.50954524257169,-152.83397724979994,-59.39979569808339
1049.313,0.963,-0.252,-0.493,0.165,0.028,0.05,-152.92587209467982,-60.10345526692255,-152.5544327580406,-59.41274856475979,-152.9595869049092,-59.98924829686021,-152.7570098314749,-59.70099843081
1049.37,0.959,-0.258,-0.505,-0.079,0.028,0.027,-152.9379158852027,-59.4027817331139,-152.62293811275907,-59.41184037686092,-152.94125820698417,-59.470609204945575,-152.78209815987162,-59.44122479090325
1049.426,0.957,-0.261,-0.498,-0.025,-0.01,0.088,-152.34112889497263,-59.565210373619706,-152.586578333045,-59.43840151834572,-151.92646560089253,-59.625018945775494,-152.25652196696876,-59.531710232060604
1049.482,0.967,-0.257,-0.486,-0.086,-0.026,0.08,-152.12981917011317,-60.38048758909274,-152.5233367381503,-59.59122255277636,-152.06518231008963,-60.14381797922656,-152.29425952411998,-59.86752026600146
1049.538,0.959,-0.26,-0.496,-0.148,0.15,0.034,-152.336761672182,-59.71693010558463,-152.50213684708683,-59.61401214334877,-152.3563488501567,-59.690078418672094,-152.42924284862175,-59.65204528101043
1049.594,0.954,-0.264,-0.509,0.143,0.119,0.05,-152.5858535685166,-58.99250952053381,-152.50834870957112,-59.52140196050465,-152.5003260035301,-59.20771414489337,-152.5043373565506,-59.36455805269901
1049.65,0.958,-0.261,-0.504,0.257,-0.133,0.141,-152.6222972286683,-59.35520012810016,-152.5146329652674,-59.50774510082688,-152.91840602502555,-59.72172176840397,-152.71651949514649,-59.614733434615424
1049.706,0.955,-0.265,-0.493,0.12,0.081,-0.065,-151.74084329215836,-59.62617590632119,-152.3884625465634,-59.52748734957978,-151.7242328661839,-59.63086716822245,-152.05634770637366,-59.57917725890111
1049.762,0.957,-0.259,-0.504,0.02,-0.003,0.065,-152.80187205149088,-59.3695813357067,-152.4482996630097,-59.50853326123899,-152.63142489453318,-59.408364153785875,-152.53986227877144,-59.45844870751243
1049.818,0.958,-0.263,-0.52,0.081,-0.102,0.004,-153.17111747423968,-58.68898171136439,-152.55713654126808,-59.388789579126964,-152.9712436286419,-58.95333408149998,-152.76419008495498,-59.17106183031348
1049.874,0.957,-0.265,-0.501,-0.025,1.89,0.057,-152.12375108497315,-59.36453635902404,-152.49430278723977,-59.29412593118642,-152.19559156724063,-59.38138983041176,-152.34494717724021,-59.33775788079909
1049.93,0.954,-0.26,-0.503,0.112,0.127,-0.095,-152.6656204546129,-59.30978292978219,-152.51696189710128,-59.28955122457126,-153.1930816356641,-59.235206033538816,-152.8550217663827,-59.262378629055036
1049.986,0.96,-0.265,-0.504,0.043,-0.064,0.027,-152.26489133756212,-59.32580548387932,-152.47751010018368,-59.29741184907284,-152.12865744053266,-59.334440381492,-152.30308377035817,-59.31592611528242
1050.042,0.958,-0.261,-0.5,-0.048,-0.087,0.034,-152.43544106570084,-59.512565614020865,-152.47353832531434,-59.334788108336774,-152.94314637465274,-59.794472117554335,-152.70834234998352,-59.56463011294555
1050.098,0.956,-0.257,-0.516,-0.163,-0.209,-0.019,-153.5238483318973,-58.910417733474084,-152.64671247509608,-59.27877069947024,-153.26788059624963,-59.325913422128465,-152.95729653567287,-59.302342060799354
1050.155,0.95,-0.262,-0.506,0.059,-0.003,-0.095,-152.62548617392648,-59.04480379605844,-152.64852015353438,-59.23964751832659,-152.31812884387054,-58.90772466834232,-152.48332449870247,-59.07368609333446
1050.211,0.953,-0.259,-0.497,-0.064,0.051,0.134,-152.47477425625567,-59.54119593117083,-152.63177707420667,-59.28075815754722,-152.43704016245738,-59.42934274889923,-152.534408618332,-59.35505045322323
1050.267,0.957,-0.264,-0.506,-0.033,-0.11,0.156,-152.4471884232822,-59.189273261638185,-152.61047004095553,-59.26979213335211,-152.45199911003846,-58.9132963009799,-152.531234575497,-59.091544217166
1050.324,0.951,-0.26,-0.496,0.043,0.005,0.202,-152.336761672182,-59.5074936980773,-152.57005444440333,-59.30460447002392,-152.33390031621505,-59.41544512121689,-152.4519773803092,-59.360024795620404
1050.38,0.965,-0.259,-0.501,0.043,0.005,0.202,-152.66257035409149,-59.69614426502306,-152.5853382745291,-59.36554165464121,-152.91400103180672,-59.91896504422769,-152.74966965316793,-59.642253349434455
1050.436,0.957,-0.261,-0.508,-0.125,-2.003,0.072,-152.80682918422033,-59.171755952956715,-152.62957906852705,-59.431748191583935,-152.92653912044136,-59.301283650807335,-152.7780590944842,-59.366515921195635
1050.493,0.953,-0.263,-0.497,-0.048,-0.033,0.057,-152.11332360271734,-59.45818771800902,-152.55537783776427,-59.43750752540045,-151.94199881772354,-59.48711725996055,-152.2486883277439,-59.4623123926805
1050.549,0.956,-0.264,-0.487,0.013,1.875,-0.126,-151.53812435929257,-59.90986310728355,-152.39516412342562,-59.423857570044845,-151.45195263487065,-60.01554329827845,-151.92355837914812,-59.71970043416165
1050.605,0.957,-0.26,-0.503,-0.003,0.081,0.095,-152.6656204546129,-59.38868014662363,-152.4313763279267,-59.419002122652124,-152.11571590114218,-59.67257047242318,-152.27354611453444,-59.54578629753765
1050.662,0.955,-0.263,-0.509,0.013,-0.094,0.172,-152.6746279197141,-59.039284792588894,-152.4645846919117,-59.367831395302694,-152.50002716039185,-59.2179200647011,-152.48230592615178,-59.292875730001896
1050.719,0.948,-0.263,-0.497,-0.056,-0.079,-0.103,-152.11332360271734,-59.326109122613914,-152.4090098412041,-59.36635893904387,-151.6226960034013,-59.46381572220228,-152.0158529223027,-59.415087330623074
1050.775,0.957,-0.261,-0.501,-0.086,0.142,-0.011,-152.48237518212156,-59.4470131244178,-152.41936615739172,-59.373364525778484,-152.7506527811343,-59.44790363822316,-152.585009469263,-59.410634082000826
1050.831,0.952,-0.267,-0.5,0.013,-0.003,-0.027,-151.89778300272587,-59.23030669491758,-152.33164835009342,-59.35252407970185,-151.63217120618825,-59.160953527920384,-151.98190977814085,-59.25673880381112
1050.887,0.958,-0.258,-0.51,-0.216,-0.117,0.011,-153.16595652922553,-59.17958868426831,-152.46491340670397,-59.331270174761286,-152.79214304066014,-59.170424058871376,-152.62852822368205,-59.25084711681633
1050.944,0.96,-0.257,-0.502,-0.071,-0.071,0.256,-152.88972392152854,-59.567455700711804,-152.5330452138792,-59.37115528990385,-152.90819848927435,-59.691210698659205,-152.72062185157677,-59.53118299428152
1051.0,0.961,-0.252,-0.497,-0.117,0.005,-0.004,-153.1130658075233,-59.89264990926441,-152.63096747951764,-59.45418426830759,-153.44484641707467,-60.207001878257515,-153.03790694829615,-59.83059307328256
1051.056,0.954,-0.278,-0.498,-0.254,-0.094,0.004,-150.82830659625242,-59.127290022001155,-152.36360368315187,-59.41186170067872,-152.46502189117427,-59.8048237824666,-152.41431278716306,-59.608342741572656
1051.112,0.949,-0.27,-0.502,0.013,-0.018,-0.088,-151.72647606631244,-59.009459233995095,-152.25395856249656,-59.35154043263619,-151.9840385602013,-59.28494876085272,-152.11899856134892,-59.31824459674446
1051.168,0.957,-0.267,-0.498,0.036,0.234,0.027,-151.80225703114763,-59.44029454706395,-152.16781229767855,-59.353749403147546,-151.4828677343668,-59.7075117898173,-151.82534001602266,-59.530630596482425
1051.225,0.958,-0.267,-0.503,-0.018,-0.064,-0.08,-152.03996202737676,-59.27113786086675,-152.131718257318,-59.343803898331295,-152.01477217337492,-59.29856355617933,-152.07324521534645,-59.32118372725532
1051.282,0.955,-0.265,-0.5,-0.01,0.013,0.072,-152.07641028486162,-59.3511819948911,-152.1058542638627,-59.343711725561676,-152.62552194246888,-59.815520893894856,-152.36568810316578,-59.579616309728266
1051.338,0.959,-0.264,-0.503,0.112,-0.087,-0.057,-152.30722479706333,-59.35928193979807,-152.11481651320454,-59.34971659381752,-152.26178867628153,-59.286786253323996,-152.18830259474305,-59.31825142357076
1051.395,0.952,-0.261,-0.504,-0.102,-0.285,-0.065,-152.6222972286683,-59.197102963087005,-152.18381781676663,-59.33878581745089,-153.19831658855682,-59.043993499477224,-152.6910672026617,-59.19138965846406
1051.451,0.952,-0.264,-0.499,0.028,-0.003,-0.08,-152.11855798960363,-59.33221276166074,-152.16025733344935,-59.336153242002005,-152.319614266528,-59.282892065756606,-152.23993579998867,-59.309522653879306
1051.507,0.958,-0.257,-0.5,0.12,-0.003,-0.034,-152.7968360560293,-59.594345607847806,-152.2427788918692,-59.37527989003474,-153.05900316093482,-59.76541239316413,-152.650891026402,-59.57034614159943
1051.564,0.951,-0.255,-0.505,-0.094,-0.026,-0.08,-153.20848447058083,-59.25248872141783,-152.3923928786027,-59.35730496659784,-153.21727284780127,-59.268797131884156,-152.80483286320197,-59.313051049241
1051.62,0.957,-0.262,-0.499,0.028,-0.178,0.134,-152.29827694532324,-59.50515824288923,-152.37611304916612,-59.38828936886819,-152.31300631333596,-59.48782884919986,-152.34455968125104,-59.43805910903403
1051.676,0.953,-0.255,-0.505,0.12,-0.323,0.156,-153.20848447058083,-59.305351005320055,-152.50100965477077,-59.39071984993949,-153.25991645576877,-59.27335189728735,-152.8804630552698,-59.33203587361342
1051.732,0.958,-0.254,-0.504,0.303,-0.033,-0.218,-153.25334632642063,-59.496391766803484,-152.61087272206439,-59.40846733785777,-153.2478205379038,-59.78558400147215,-152.92934662998408,-59.59702566966496
1051.789,0.958,-0.262,-0.51,-0.201,0.013,0.118,-152.8092787536748,-59.09952254724829,-152.66326004677285,-59.35936922811347,-152.9050167672741,-59.24831819368295,-152.78413840702348,-59.30384371089821
1051.845,0.949,-0.266,-0.5,-0.163,0.035,0.195,-151.98702257693284,-59.17169052271351,-152.57674096456853,-59.32609304276127,-151.72302528474933,-59.14577122869261,-152.1498831246589,-59.23593213572694
1051.901,0.958,-0.263,-0.485,-0.071,1.875,0.08,-151.53043810465556,-60.062048559462596,-152.42232583505196,-59.35035146995975,-151.5315946482236,-59.733229871148644,-151.97696024163778,-59.54179067055419
1051.958,0.957,-0.257,-0.492,0.028,0.081,-0.08,-152.41933631043497,-59.88540340601774,-152.4198339306571,-59.43395838910765,-152.74078426071517,-59.94460976759234,-152.58030909568612,-59.68928407835
1052.014,0.949,-0.258,-0.508,-0.018,0.096,0.05,-153.07516843706014,-59.02020448309444,-152.52344085708611,-59.37109785424274,-152.91088348101349,-59.46390896061312,-152.7171621690498,-59.41750340742793
1052.07,0.958,-0.262,-0.504,0.089,0.051,-0.042,-152.53272766139187,-59.33481634507057,-152.5249493896451,-59.366814035421214,-151.8684242055063,-59.10788498244724,-152.1966867975757,-59.23734950893423
1052.126,0.958,-0.262,-0.501,0.066,-0.087,-0.057,-152.39249825695174,-59.45267177479015,-152.50526393206164,-59.38801524675386,-152.61193599019705,-59.588367921268365,-152.55859996112935,-59.48819158401111
1052.183,0.954,-0.26,-0.505,-0.117,-0.01,0.195,-152.75825848264267,-59.230906675247,-152.55418959362055,-59.36789895757874,-152.80147845771003,-59.09471616195188,-152.67783402566528,-59.23130755976531
1052.239,0.948,-0.262,-0.503,-0.163,0.104,-0.095,-152.4861306992901,-59.1098662420817,-152.5562644501301,-59.32519373191217,-151.7104253785494,-59.152036114461424,-152.13334491433974,-59.2386149231868
1052.296,0.952,-0.259,-0.501,0.02,0.013,-0.004,-152.66257035409149,-59.356484338783005,-152.57668005261388,-59.33052898490711,-152.87771581838626,-59.40243848420472,-152.72719793550007,-59.36648373455591
1052.352,0.955,-0.264,-0.494,-0.079,-0.133,-0.027,-151.87937547453814,-59.60791520548394,-152.47558885578084,-59.381821953993615,-151.93718533725263,-59.59297737149133,-152.20638709651672,-59.487399662742476
1052.408,0.956,-0.265,-0.509,-0.056,0.043,-0.004,-152.49722167003046,-59.02514408577352,-152.48160213474677,-59.32676070228386,-152.3625484810941,-59.167479859636025,-152.42207530792044,-59.24712028095995
1052.465,0.955,-0.256,-0.496,0.127,0.135,0.042,-152.7004277886672,-59.69501393607572,-152.5101741074485,-59.37902401643531,-152.68947080587304,-59.71005790150243,-152.59982245666077,-59.54454095896887
1052.522,0.957,-0.263,-0.498,-0.064,-1.934,-0.004,-152.1609079922253,-59.52378267584538,-152.45984114783087,-59.498156264817496,-151.7297847420859,-59.23819146824942,-152.0948129449584,-59.36817386653345
1052.578,0.951,-0.259,-0.502,0.066,0.081,-0.103,-152.70915037758485,-59.29048570426556,-152.4952427463684,-59.46513149192585,-152.89656483767138,-59.30624425373836,-152.6959037920199,-59.38568787283211
1052.634,0.939,-0.265,-0.515,-0.224,0.173,0.065,-152.77132082290876,-58.3334822229296,-152.5504227446288,-59.28036564572506,-152.82879683809102,-58.7954332351646,-152.6896097913599,-59.03789944044483
1052.69,0.954,-0.261,-0.51,0.165,0.035,-0.05,-152.89823590832015,-59.013914385967304,-152.60051376177557,-59.230297155408664,-152.990613334687,-59.32368610945919,-152.79556354823129,-59.276991632433926
1052.746,0.951,-0.26,-0.503,0.028,1.89,0.057,-152.6656204546129,-59.23051791368764,-152.61510513000925,-59.1328785467452,-151.8128535255255,-59.098472367700445,-152.2139793277674,-59.11567545722282
1052.802,0.959,-0.262,-0.5,-0.041,0.104,-0.019,-152.34546152475534,-59.51812533392197,-152.58063069810993,-59.1812613864887,-152.45243080007043,-59.607081893897885,-152.51653074909018,-59.39417164019329
1052.858,0.954,-0.262,-0.499,0.059,-0.01,-0.103,-152.29827694532324,-59.42643742494356,-152.537361227857,-59.21592229118492,-152.01689138155203,-59.08653388775988,-152.2771263047045,-59.1512280894724
1052.914,0.939,-0.262,-0.5,-0.132,-0.049,-0.164,-152.34546152475534,-58.987561399465335,-152.5152405323898,-59.17968339982144,-152.88004597403597,-58.83235037036391,-152.6976432532129,-59.00601688509268
1052.971,0.955,-0.26,-0.503,-0.3,-0.041,0.027,-152.6656204546129,-59.3361227568777,-152.55375095116673,-59.20197742487947,-152.6889663859786,-59.31816166627498,-152.62135866857267,-59.260069545577224
1053.027,0.953,-0.268,-0.511,-0.186,0.142,-0.011,-152.3247044797015,-58.8063104914549,-152.5277731496658,-59.12979343830511,-152.31964583459794,-58.799111895380406,-152.42370949213188,-58.96445266684276
1053.083,0.957,-0.257,-0.503,-0.018,1.883,-0.027,-152.93594831650006,-59.44952838188073,-152.5925369370931,-59.08541238317963,-152.73171486677683,-59.413347217950395,-152.66212590193496,-59.24937980056501
1053.139,0.958,-0.265,-0.499,-0.071,0.043,0.179,-152.02892141757218,-59.4691170398964,-152.50967489449314,-59.141131584059906,-151.6354965539885,-59.4950526968106,-152.0725857242408,-59.318092140435255
1053.195,0.956,-0.26,-0.509,0.135,0.043,0.126,-152.94180483899322,-59.12622091556377,-152.56974264473388,-59.13694186180176,-152.48805106497605,-59.24996137892199,-152.52889685485496,-59.19345162036187
1053.252,0.958,-0.26,-0.506,0.127,0.035,-0.126,-152.8043603594678,-59.29684408627112,-152.60235195580256,-59.16059075768005,-153.6904441340992,-59.428154976137556,-153.1463980449509,-59.2943728669088
1053.308,0.949,-0.263,-0.501,-0.102,0.173,0.011,-152.30276854779072,-59.19473830593237,-152.56335631122886,-59.15912440642725,-152.5137181285804,-59.24021499768664,-152.53853721990464,-59.19966970205695
1053.365,0.956,-0.265,-0.498,-0.155,0.112,0.126,-151.98128385290926,-59.45593225472224,-152.48000575342334,-59.20228350688922,-151.73412034478972,-59.55390082382321,-152.10706304910653,-59.37809216535622
1053.421,0.956,-0.251,-0.5,0.211,0.02,0.088,-153.34334893371513,-59.66321654820867,-152.60302596065944,-59.27798973628742,-152.8981167179292,-59.635119572681816,-152.7505713392943,-59.45655465448462
1053.477,0.961,-0.258,-0.506,-0.086,0.043,0.027,-152.98381027613473,-59.41568100773557,-152.67044087450273,-59.30500537741334,-153.0849822898398,-59.15607066984998,-152.87771158217126,-59.23053802363166
1053.534,0.96,-0.262,-0.501,0.104,-0.087,0.027,-152.39249825695174,-59.50494764304537,-152.62771464849388,-59.34921810017462,-152.38984216072637,-59.498942980176295,-152.50877840461013,-59.42408054017545
1053.59,0.956,-0.261,-0.507,-0.125,-0.033,0.072,-152.76091192493752,-59.18468418466963,-152.65860769643416,-59.33448997067411,-152.87431466878581,-59.08580550794236,-152.76646118261,-59.21014773930824
1053.646,0.951,-0.27,-0.501,-0.109,0.043,0.011,-151.6787887619912,-59.10171890109627,-152.51402372489062,-59.304091242365,-151.75337535264345,-59.10294355612748,-152.13369953876702,-59.20351739924624
1053.702,0.958,-0.259,-0.499,0.043,0.02,0.011,-152.5689687791425,-59.59303995298787,-152.51810869800772,-59.35527786299945,-152.53333438038618,-59.57524274761003,-152.52572153919695,-59.46526030530474
1053.758,0.958,-0.262,-0.5,0.043,-0.01,0.004,-152.34546152475534,-59.4919870364357,-152.48676089674223,-59.3859758512214,-151.59918235353354,-59.154905352129504,-152.04297162513788,-59.27044060167545
1053.815,0.953,-0.265,-0.503,-0.056,-0.094,-0.302,-152.21799098888474,-59.18072124575492,-152.44360091368299,-59.36786775105614,-152.80761531101547,-59.20453626906865,-152.62560811234923,-59.2862020100624
1053.871,0.954,-0.261,-0.5,-0.125,0.058,0.034,-152.43544106570084,-59.407647876379734,-152.44284258262968,-59.37935571892324,-152.15740659570508,-59.559996281674906,-152.30012458916738,-59.469676000299074
1053.927,0.953,-0.265,-0.496,-0.018,-2.01,0.08,-151.88556009501372,-59.45568962417108,-152.35036399176536,-59.494401120281125,-151.24620192470087,-59.07083043225872,-151.79828295823313,-59.28261577626992
1053.983,0.958,-0.26,-0.501,0.097,-0.087,0.072,-152.57239924249382,-59.493677999521545,-152.3712270002307,-59.506246178522304,-152.301663585879,-59.40552894223375,-152.33644529305485,-59.45588756037803
1054.04,0.955,-0.268,-0.504,-0.033,-0.041,-0.355,-151.9983651873636,-59.13233440857419,-152.30602668470758,-59.457059855753776,-151.7604876596693,-58.891253002900825,-152.03325717218843,-59.1741564293273
1054.096,0.952,-0.263,-0.503,-0.01,0.035,-0.134,-152.3966047261581,-59.1954992828812,-152.31027161897572,-59.41898382868685,-152.6746069935314,-59.3262330269314,-152.49243930625357,-59.372608427809126
1054.152,0.938,-0.268,-0.508,-0.148,0.051,0.065,-152.18570614422475,-58.519914842915576,-152.28785311739986,-59.277630139427266,-152.35226988686685,-58.79877609347699,-152.32006150213334,-59.038203116452124
1054.208,0.96,-0.267,-0.5,-0.109,0.02,-0.149,-151.89778300272587,-59.44064489317205,-152.2208317730445,-59.29850658741472,-152.04973728103354,-59.258606177711215,-152.135284527039,-59.27855638256297
1054.264,0.957,-0.264,-0.497,0.005,-2.01,0.072,-152.0233353300108,-59.54227000751081,-152.17593168551434,-59.42912832174722,-152.08635333744357,-59.663105045821915,-152.13114251147897,-59.54611668378457
1054.32,0.964,-0.257,-0.509,0.211,0.035,-0.111,-153.21026064329752,-59.395873807123216,-152.31407712669014,-59.42062401532586,-153.00375644688475,-59.44968392590265,-152.65891678678744,-59.43515397061425
1054.376,0.952,-0.263,-0.502,-0.224,0.104,-0.157,-152.34975997087932,-59.23485390446881,-152.32333916973113,-59.384616187496455,-151.97126685400798,-59.10999998298038,-152.14730301186955,-59.247308085238416
1054.432,0.961,-0.263,-0.505,-0.048,0.074,0.233,-152.48985672320333,-59.353794075271566,-152.34514236225894,-59.373105766016295,-152.86675810706234,-59.534471238150196,-152.60595023466064,-59.45378850208324
1054.488,0.958,-0.261,-0.5,0.059,0.242,-0.004,-152.43544106570084,-59.512565614020865,-152.35117504334403,-59.38031986266456,-151.67613376516206,-59.483349309338216,-152.01365440425303,-59.431834586001386
1054.544,0.955,-0.265,-0.499,0.127,0.005,0.24,-152.02892141757218,-59.39042392083695,-152.28976873043405,-59.37951504911502,-152.53158902435445,-59.24213982541206,-152.41067887739425,-59.31082743726354
1054.6,0.955,-0.263,-0.503,0.074,-0.171,-0.004,-152.3966047261581,-59.27473377318297,-152.2961272602864,-59.36901669841157,-151.6167850981556,-59.451642418106275,-151.956456179221,-59.41032955825892
1054.656,0.96,-0.258,-0.503,-0.064,-2.003,-0.019,-152.84569338560962,-59.507769545199864,-152.37961656665593,-59.482470273785886,-152.87848219918433,-59.40636140172902,-152.62904938292013,-59.444415837757454
1054.712,0.955,-0.261,-0.504,0.226,0.081,0.111,-152.6222972286683,-59.276335049786304,-152.4052336193824,-59.443507270020305,-151.98991696776517,-58.96318189415958,-152.19757529357378,-59.20334458208994
1054.768,0.958,-0.259,-0.501,0.02,-0.064,0.072,-152.66257035409149,-59.514101180722065,-152.44480804293144,-59.45348234953256,-152.60192455313057,-59.463798025740275,-152.52336629803102,-59.45864018763642
1054.824,0.953,-0.265,-0.502,-0.071,-0.323,-0.21,-152.1709444449872,-59.21995808920232,-152.40695007581238,-59.42831846346882,-151.82689529624403,-58.99073416625083,-152.1169226860282,-59.20952631485983
1054.881,0.954,-0.259,-0.506,-0.048,1.883,-0.103,-152.89401339733217,-59.21171410470794,-152.48592126007026,-59.298175128500866,-152.9243677851454,-59.33004378343025,-152.70514452260784,-59.31410945596556
1054.937,0.954,-0.266,-0.496,-0.155,0.15,-0.095,-151.79577132837227,-59.46095367445872,-152.3878420789416,-59.310528775383226,-151.8902238450754,-59.46150368712502,-152.1390329620085,-59.38601623125412
1054.993,0.954,-0.257,-0.506,0.104,1.875,-0.225,-153.07375090013153,-59.25199737140117,-152.48928633756375,-59.20795069563494,-152.80352755297807,-59.38761196388246,-152.6464069452709,-59.297781329758706
1055.05,0.958,-0.26,-0.493,-0.178,0.051,0.317,-152.19358126224998,-59.80939881646731,-152.45458517483922,-59.29589375344126,-152.21416574947247,-59.77620879980013,-152.33437546215583,-59.5360512766207
1055.106,0.952,-0.265,-0.512,0.226,-0.064,0.126,-152.63490460080314,-58.80163661964724,-152.473454826206,-59.22096419023065,-152.40382982714965,-59.29071388487074,-152.43864232667784,-59.2558390375507
1055.163,0.967,-0.261,-0.513,-0.117,-0.056,-0.057,-153.03428556712987,-59.23803593465421,-152.57025909094122,-59.22261738844359,-153.50783668995734,-59.19617919365824,-153.0390478904493,-59.20939829105092
1055.219,0.956,-0.258,-0.5,-0.102,0.051,-0.034,-152.70626595652075,-59.521666082966945,-152.60319988885036,-59.26391758482468,-152.75657406010262,-59.50756882103588,-152.6798869744765,-59.385743202930286
1055.275,0.956,-0.258,-0.495,-0.025,-0.071,0.05,-152.47092812754337,-59.71964924941115,-152.59106722600865,-59.33797719610236,-152.21950304945568,-59.89902255720099,-152.40528513773216,-59.618499876651676
1055.331,0.953,-0.26,-0.506,-0.064,0.135,0.233,-152.8043603594678,-59.1650525474006,-152.63423876757562,-59.306495827435725,-152.556089014923,-59.453874460815,-152.5951638912493,-59.38018514412536
1055.388,0.953,-0.261,-0.502,-0.224,-0.018,0.019,-152.52916216281136,-59.30240448642564,-152.63654360216492,-59.30764047745265,-152.4752899207682,-58.925689382907905,-152.55591676146656,-59.11666493018028
1055.444,0.953,-0.258,-0.503,0.02,-0.148,0.134,-152.84569338560962,-59.324103165652694,-152.6756770089224,-59.3180834041553,-152.95488343703556,-59.43516908934794,-152.81528022297897,-59.37662624675162
1055.501,0.957,-0.258,-0.495,-0.277,-2.01,-0.111,-152.47092812754337,-59.74572596176329,-152.66532643563346,-59.48307461367489,-152.47085757379804,-59.72057364967618,-152.56809200471577,-59.601824131675535
1055.557,0.956,-0.258,-0.51,0.051,-0.064,0.088,-153.16595652922553,-59.12687752695069,-152.7488299962878,-59.43309327773495,-152.94740326963378,-59.30435869464502,-152.8481166329608,-59.368725986189986
1055.613,0.958,-0.26,-0.503,0.02,0.028,-0.019,-152.6656204546129,-59.41489787626026,-152.74530493304925,-59.42943376595329,-152.17192992498556,-59.60698368256571,-152.4586174290174,-59.5182087242595
1055.67,0.956,-0.264,-0.499,0.036,0.043,-0.042,-152.11855798960363,-59.43750266791124,-152.6545481267568,-59.429056052142464,-152.00564357542862,-59.077844332548395,-152.33009585109272,-59.253450192345426
1055.726,0.958,-0.263,-0.495,0.089,-0.186,0.08,-152.01770468790866,-59.6679054874714,-152.55484580562774,-59.47602402711453,-152.01264615552682,-59.579097033704095,-152.2837459805773,-59.52756053040932
1055.782,0.954,-0.259,-0.506,0.074,0.058,0.118,-152.89401339733217,-59.21171410470794,-152.60515873142472,-59.433764835997806,-152.74290892337837,-59.26860039543362,-152.67403382740156,-59.351182615715715
1055.838,0.947,-0.258,-0.504,0.051,-0.033,-0.011,-152.89187712919824,-59.125396537787616,-152.65082592757705,-59.38689397152029,-153.1777889176047,-58.84477527780901,-152.91430742259087,-59.11583462466465
1055.895,0.955,-0.262,-0.503,-0.109,-0.171,0.111,-152.4861306992901,-59.295249655732334,-152.6351260689959,-59.37847780664516,-152.5920857688567,-59.21846192332774,-152.61360591892628,-59.298469864986444
1055.951,0.957,-0.264,-0.497,0.173,0.02,0.088,-152.0233353300108,-59.54227000751081,-152.53406960684586,-59.400532036204645,-151.940828716702,-59.577049095835804,-152.23744916177392,-59.48879056602023
1056.008,0.958,-0.267,-0.5,0.043,-2.003,0.149,-151.89778300272587,-59.388304196020044,-152.43056378588892,-59.493109200746794,-151.895834454593,-58.9426551669757,-152.16319912024096,-59.21788218386125
1056.064,0.952,-0.26,-0.502,0.249,0.104,-0.073,-152.61908305950791,-59.29648201561819,-152.44295470640202,-59.45463024155316,-152.77534948709035,-59.384491379880124,-152.6091520967462,-59.419560810716646
1056.12,0.962,-0.264,-0.514,-0.209,0.158,-0.042,-152.8141210207572,-59.008491508062775,-152.50731639295503,-59.372841124097086,-152.83534482757494,-58.890752140079854,-152.671330610265,-59.13179663208847
1056.176,0.955,-0.261,-0.513,0.112,-0.125,0.149,-153.03428556712987,-58.922653284411474,-152.58381058315484,-59.300555296908435,-153.98742532986975,-59.06261033727689,-153.28561795651228,-59.18158281709266
1056.232,0.957,-0.262,-0.505,0.074,0.066,-0.011,-152.5791792802091,-59.26928414493314,-152.5822583393884,-59.28197321937085,-152.97074746485083,-59.21628984786707,-152.7765029021196,-59.24913153361896
